trip_id,stop_id
0-66X-y12-1.364.I,6089
0-66X-y12-1.364.I,3981
0-66X-y12-1.364.I,3982
0-66X-y12-1.364.I,3983
0-66X-y12-1.364.I,3985
0-66X-y12-1.364.I,3986
0-66X-y12-1.364.I,7313
0-66X-y12-1.364.I,6164
0-66X-y12-1.364.I,6159
0-66X-y12-1.364.I,6160
0-66X-y12-1.364.I,6161
0-66X-y12-1.364.I,3991
0-66X-y12-1.364.I,3998
0-66X-y12-1.364.I,3999
0-66X-y12-1.364.I,4000
0-66X-y12-1.364.I,4001
0-66X-y12-1.364.I,7193
0-66X-y12-1.364.I,7049
0-66X-y12-1.364.I,2236
0-66X-y12-1.364.I,2237
0-66X-y12-1.364.I,2239
0-66X-y12-1.364.I,2241
0-66X-y12-1.364.I,2242
0-66X-y12-1.364.I,2722
0-66X-y12-1.364.I,4413
0-66X-y12-1.364.I,1476
0-66X-y12-1.364.I,1477
0-66X-y12-1.364.I,1478
0-66X-y12-1.364.I,1479
0-66X-y12-1.364.I,0315
0-66X-y12-1.364.I,0336
0-66X-y12-1.364.I,0406
0-66X-y12-1.364.I,0747
0-66X-y12-1.364.I,0748
0-66X-y12-1.364.I,0749
0-66X-y12-1.364.I,0750
0-66X-y12-1.364.I,0751
0-66X-y12-1.364.I,0752
0-66X-y12-1.364.I,0753
0-66X-y12-1.364.I,0754
0-66X-y12-1.364.I,0755
0-66X-y12-1.364.I,0756
0-66X-y12-1.364.I,0757
0-66X-y12-1.364.I,0758
0-66X-y12-1.364.I,0759
0-66X-y12-1.364.I,0760
0-66X-y12-1.364.I,0761
0-66X-y12-1.364.I,0762
0-66X-y12-1.364.I,0763
0-66X-y12-1.364.I,4952
0-66X-y12-1.366.I,3994
0-66X-y12-1.366.I,3995
0-66X-y12-1.366.I,3996
0-66X-y12-1.366.I,3998
0-66X-y12-1.366.I,3999
0-66X-y12-1.366.I,4000
0-66X-y12-1.366.I,4001
0-66X-y12-1.366.I,7193
0-66X-y12-1.366.I,7049
0-66X-y12-1.366.I,2236
0-66X-y12-1.366.I,2237
0-66X-y12-1.366.I,2239
0-66X-y12-1.366.I,2241
0-66X-y12-1.366.I,2242
0-66X-y12-1.366.I,2722
0-66X-y12-1.366.I,4413
0-66X-y12-1.366.I,1476
0-66X-y12-1.366.I,1477
0-66X-y12-1.366.I,1478
0-66X-y12-1.366.I,1479
0-66X-y12-1.366.I,0315
0-66X-y12-1.366.I,0336
0-66X-y12-1.366.I,0406
0-66X-y12-1.366.I,0747
0-66X-y12-1.366.I,0748
0-66X-y12-1.366.I,0749
0-66X-y12-1.366.I,0750
0-66X-y12-1.366.I,0751
0-66X-y12-1.366.I,0752
0-66X-y12-1.366.I,0753
0-66X-y12-1.366.I,0754
0-66X-y12-1.366.I,0755
0-66X-y12-1.366.I,0756
0-66X-y12-1.366.I,0757
0-66X-y12-1.366.I,0758
0-66X-y12-1.366.I,0759
0-66X-y12-1.366.I,0760
0-66X-y12-1.366.I,0761
0-66X-y12-1.366.I,0762
0-66X-y12-1.366.I,0763
0-66X-y12-1.366.I,4952
0-66X-y12-1.367.I,6164
0-66X-y12-1.367.I,6159
0-66X-y12-1.367.I,6160
0-66X-y12-1.367.I,6161
0-66X-y12-1.367.I,3991
0-66X-y12-1.367.I,3998
0-66X-y12-1.367.I,3999
0-66X-y12-1.367.I,4000
0-66X-y12-1.367.I,4001
0-66X-y12-1.367.I,7193
0-66X-y12-1.367.I,7049
0-66X-y12-1.367.I,2236
0-66X-y12-1.367.I,2237
0-66X-y12-1.367.I,2239
0-66X-y12-1.367.I,2241
0-66X-y12-1.367.I,2242
0-66X-y12-1.367.I,2722
0-66X-y12-1.367.I,4413
0-66X-y12-1.367.I,1476
0-66X-y12-1.367.I,1477
0-66X-y12-1.367.I,1478
0-66X-y12-1.367.I,1479
0-66X-y12-1.367.I,0315
0-66X-y12-1.367.I,0336
0-66X-y12-1.367.I,0406
0-66X-y12-1.367.I,0747
0-66X-y12-1.367.I,0748
0-66X-y12-1.367.I,0749
0-66X-y12-1.367.I,0750
0-66X-y12-1.367.I,0751
0-66X-y12-1.367.I,0752
0-66X-y12-1.367.I,0753
0-66X-y12-1.367.I,0754
0-66X-y12-1.367.I,0755
0-66X-y12-1.367.I,0756
0-66X-y12-1.367.I,0757
0-66X-y12-1.367.I,0758
0-66X-y12-1.367.I,0759
0-66X-y12-1.367.I,0760
0-66X-y12-1.367.I,0761
0-66X-y12-1.367.I,0762
0-66X-y12-1.367.I,0763
0-66X-y12-1.367.I,4952
0-66X-y12-1.365.I,4003
0-66X-y12-1.365.I,4404
0-66X-y12-1.365.I,4405
0-66X-y12-1.365.I,3991
0-66X-y12-1.365.I,3998
0-66X-y12-1.365.I,3999
0-66X-y12-1.365.I,4000
0-66X-y12-1.365.I,4001
0-66X-y12-1.365.I,7193
0-66X-y12-1.365.I,7049
0-66X-y12-1.365.I,2236
0-66X-y12-1.365.I,2237
0-66X-y12-1.365.I,2239
0-66X-y12-1.365.I,2241
0-66X-y12-1.365.I,2242
0-66X-y12-1.365.I,2722
0-66X-y12-1.365.I,4413
0-66X-y12-1.365.I,1476
0-66X-y12-1.365.I,1477
0-66X-y12-1.365.I,1478
0-66X-y12-1.365.I,1479
0-66X-y12-1.365.I,0315
0-66X-y12-1.365.I,0336
0-66X-y12-1.365.I,0406
0-66X-y12-1.365.I,0747
0-66X-y12-1.365.I,0748
0-66X-y12-1.365.I,0749
0-66X-y12-1.365.I,0750
0-66X-y12-1.365.I,0751
0-66X-y12-1.365.I,0752
0-66X-y12-1.365.I,0753
0-66X-y12-1.365.I,0754
0-66X-y12-1.365.I,0755
0-66X-y12-1.365.I,0756
0-66X-y12-1.365.I,0757
0-66X-y12-1.365.I,0758
0-66X-y12-1.365.I,0759
0-66X-y12-1.365.I,0760
0-66X-y12-1.365.I,0761
0-66X-y12-1.365.I,0762
0-66X-y12-1.365.I,0763
0-66X-y12-1.365.I,4952
0-67-y12-1.368.O,7391
0-67-y12-1.368.O,0493
0-67-y12-1.368.O,0494
0-67-y12-1.368.O,0495
0-67-y12-1.368.O,0400
0-67-y12-1.368.O,0346
0-67-y12-1.368.O,0317
0-67-y12-1.368.O,0312
0-67-y12-1.368.O,1444
0-67-y12-1.368.O,1445
0-67-y12-1.368.O,7078
0-67-y12-1.368.O,1449
0-67-y12-1.368.O,1450
0-67-y12-1.368.O,1451
0-67-y12-1.368.O,2191
0-67-y12-1.368.O,2192
0-67-y12-1.368.O,2193
0-67-y12-1.368.O,2194
0-67-y12-1.368.O,2195
0-67-y12-1.368.O,2196
0-67-y12-1.368.O,2197
0-67-y12-1.368.O,2198
0-67-y12-1.368.O,2200
0-67-y12-1.368.O,2201
0-67-y12-1.368.O,7239
0-67-y12-1.368.O,4401
0-67-y12-1.368.O,2213
0-67-y12-1.368.O,2214
0-67-y12-1.368.O,2215
0-67-y12-1.368.O,2216
0-67-y12-1.368.O,4599
0-67-y12-1.368.O,2217
0-67-y12-1.368.O,2218
0-67-y12-1.368.O,2219
0-67-y12-1.368.O,3365
0-67-y12-1.368.O,3366
0-67-y12-1.368.O,3367
0-67-y12-1.368.O,3886
0-67-y12-1.368.O,3887
0-67-y12-1.368.O,3888
0-67-y12-1.368.O,7186
0-67-y12-1.368.O,7187
0-67-y12-1.368.O,3947
0-67-y12-1.368.O,3892
0-67-y12-1.368.O,3893
0-67-y12-1.368.O,3895
0-67-y12-1.368.O,3896
0-67-y12-1.368.O,3897
0-67-y12-1.368.O,3898
0-67-y12-1.368.O,3899
0-67-y12-1.368.O,3900
0-67-y12-1.368.O,3901
0-67-y12-1.368.O,3902
0-67-y12-1.368.O,3904
0-67-y12-1.368.O,3905
0-67-y12-1.368.O,3906
0-67-y12-1.368.O,3907
0-67-y12-1.368.O,3908
0-67-y12-1.368.O,3909
0-67-y12-1.368.O,5118
0-67-y12-1.368.O,3910
0-67-y12-1.368.O,3911
0-67-y12-1.368.O,3912
0-67-y12-1.368.O,3913
0-67-y12-1.368.O,3914
0-67-y12-1.368.O,7075
0-67-y12-1.368.O,3925
0-67-y12-1.368.O,3008
0-67-y12-1.368.O,6089
0-67-y12-1.369.I,3917
0-67-y12-1.369.I,3918
0-67-y12-1.369.I,3926
0-67-y12-1.369.I,7074
0-67-y12-1.369.I,3919
0-67-y12-1.369.I,3920
0-67-y12-1.369.I,3921
0-67-y12-1.369.I,3922
0-67-y12-1.369.I,3923
0-67-y12-1.369.I,3112
0-67-y12-1.369.I,3924
0-67-y12-1.369.I,3927
0-67-y12-1.369.I,3928
0-67-y12-1.369.I,3929
0-67-y12-1.369.I,7108
0-67-y12-1.369.I,3935
0-67-y12-1.369.I,3936
0-67-y12-1.369.I,7110
0-67-y12-1.369.I,3938
0-67-y12-1.369.I,3939
0-67-y12-1.369.I,3940
0-67-y12-1.369.I,3941
0-67-y12-1.369.I,3943
0-67-y12-1.369.I,3944
0-67-y12-1.369.I,3945
0-67-y12-1.369.I,3946
0-67-y12-1.369.I,4001
0-67-y12-1.369.I,3949
0-67-y12-1.369.I,3950
0-67-y12-1.369.I,3372
0-67-y12-1.369.I,3373
0-67-y12-1.369.I,3374
0-67-y12-1.369.I,2233
0-67-y12-1.369.I,2232
0-67-y12-1.369.I,2234
0-67-y12-1.369.I,2235
0-67-y12-1.369.I,2236
0-67-y12-1.369.I,2237
0-67-y12-1.369.I,2238
0-67-y12-1.369.I,5056
0-67-y12-1.369.I,2239
0-67-y12-1.369.I,2241
0-67-y12-1.369.I,2242
0-67-y12-1.369.I,2243
0-67-y12-1.369.I,2244
0-67-y12-1.369.I,2245
0-67-y12-1.369.I,2246
0-67-y12-1.369.I,2247
0-67-y12-1.369.I,2248
0-67-y12-1.369.I,2249
0-67-y12-1.369.I,2250
0-67-y12-1.369.I,2251
0-67-y12-1.369.I,1472
0-67-y12-1.369.I,4408
0-67-y12-1.369.I,1473
0-67-y12-1.369.I,1474
0-67-y12-1.369.I,1476
0-67-y12-1.369.I,1477
0-67-y12-1.369.I,1478
0-67-y12-1.369.I,1479
0-67-y12-1.369.I,0315
0-67-y12-1.369.I,0347
0-67-y12-1.369.I,0406
0-67-y12-1.369.I,2810
0-67-y12-1.369.I,7385
0-184-y12-1.449.O,4168
0-184-y12-1.449.O,4170
0-184-y12-1.449.O,4132
0-184-y12-1.449.O,4134
0-184-y12-1.449.O,4135
0-184-y12-1.449.O,4136
0-184-y12-1.449.O,4207
0-184-y12-1.449.O,4208
0-184-y12-1.449.O,4209
0-184-y12-1.449.O,4210
0-184-y12-1.449.O,4211
0-184-y12-1.449.O,4212
0-184-y12-1.449.O,4213
0-184-y12-1.449.O,5139
0-184-y12-1.449.O,4214
0-184-y12-1.449.O,4215
0-184-y12-1.449.O,4216
0-184-y12-1.449.O,4289
0-184-y12-1.449.O,4290
0-184-y12-1.449.O,4291
0-184-y12-1.449.O,4222
0-184-y12-1.449.O,4224
0-184-y12-1.449.O,4225
0-184-y12-1.449.O,4226
0-184-y12-1.449.O,7462
0-184-y12-1.449.O,7461
0-184-y12-1.449.O,4227
0-184-y12-1.449.O,4228
0-184-y12-1.449.O,4229
0-184-y12-1.449.O,4230
0-184-y12-1.449.O,4232
0-184-y12-1.449.O,7351
0-184-y12-1.449.O,4234
0-184-y12-1.449.O,4235
0-184-y12-1.449.O,6019
0-184-y12-1.449.O,4236
0-184-y12-1.449.O,4650
0-184-y12-1.449.O,4651
0-184-y12-1.449.O,4652
0-184-y12-1.449.O,4653
0-184-y12-1.449.O,4654
0-184-y12-1.449.O,4655
0-184-y12-1.449.O,6138
0-184-y12-1.449.O,4656
0-184-y12-1.450.I,4657
0-184-y12-1.450.I,7279
0-184-y12-1.450.I,4658
0-184-y12-1.450.I,4659
0-184-y12-1.450.I,4660
0-184-y12-1.450.I,4661
0-184-y12-1.450.I,4238
0-184-y12-1.450.I,4239
0-184-y12-1.450.I,4237
0-184-y12-1.450.I,3442
0-184-y12-1.450.I,4240
0-184-y12-1.450.I,4241
0-184-y12-1.450.I,4242
0-184-y12-1.450.I,4243
0-184-y12-1.450.I,4244
0-184-y12-1.450.I,4277
0-184-y12-1.450.I,4278
0-184-y12-1.450.I,4279
0-184-y12-1.450.I,4280
0-184-y12-1.450.I,7462
0-184-y12-1.450.I,7461
0-184-y12-1.450.I,4281
0-184-y12-1.450.I,4283
0-184-y12-1.450.I,4284
0-184-y12-1.450.I,4292
0-184-y12-1.450.I,4293
0-184-y12-1.450.I,4294
0-184-y12-1.450.I,4295
0-184-y12-1.450.I,4296
0-184-y12-1.450.I,4297
0-184-y12-1.450.I,4299
0-184-y12-1.450.I,4300
0-184-y12-1.450.I,4301
0-184-y12-1.450.I,4302
0-184-y12-1.450.I,5135
0-184-y12-1.450.I,4303
0-184-y12-1.450.I,4304
0-184-y12-1.450.I,4148
0-184-y12-1.450.I,4149
0-184-y12-1.450.I,3045
0-184-y12-1.450.I,4150
0-184-y12-1.450.I,4151
0-184-y12-1.450.I,4155
0-184-y12-1.450.I,4156
0-184-y12-1.450.I,2973
0-184-y12-1.450.I,4168
0-184-y12-1.451.I,4238
0-184-y12-1.451.I,4239
0-184-y12-1.451.I,4237
0-184-y12-1.451.I,3442
0-184-y12-1.451.I,4240
0-184-y12-1.451.I,4241
0-184-y12-1.451.I,4242
0-184-y12-1.451.I,4243
0-184-y12-1.451.I,4244
0-184-y12-1.451.I,4277
0-184-y12-1.451.I,4278
0-184-y12-1.451.I,4279
0-184-y12-1.451.I,4280
0-184-y12-1.451.I,7462
0-184-y12-1.451.I,7461
0-184-y12-1.451.I,4281
0-184-y12-1.451.I,4283
0-184-y12-1.451.I,4284
0-184-y12-1.451.I,4292
0-184-y12-1.451.I,4293
0-184-y12-1.451.I,4294
0-184-y12-1.451.I,4295
0-184-y12-1.451.I,4296
0-184-y12-1.451.I,4297
0-184-y12-1.451.I,4299
0-184-y12-1.451.I,4300
0-184-y12-1.451.I,4301
0-184-y12-1.451.I,4302
0-184-y12-1.451.I,5135
0-184-y12-1.451.I,4303
0-184-y12-1.451.I,4304
0-184-y12-1.451.I,4148
0-184-y12-1.451.I,4149
0-184-y12-1.451.I,3045
0-184-y12-1.451.I,4150
0-184-y12-1.451.I,4151
0-184-y12-1.451.I,4155
0-184-y12-1.451.I,4156
0-184-y12-1.451.I,4168
0-42-y12-1.54.O,0299
0-42-y12-1.54.O,0497
0-42-y12-1.54.O,0515
0-42-y12-1.54.O,0516
0-42-y12-1.54.O,4384
0-42-y12-1.54.O,0519
0-42-y12-1.54.O,0521
0-42-y12-1.54.O,0522
0-42-y12-1.54.O,0523
0-42-y12-1.54.O,0669
0-42-y12-1.54.O,0670
0-42-y12-1.54.O,0671
0-42-y12-1.54.O,0672
0-42-y12-1.54.O,4382
0-42-y12-1.54.O,1196
0-42-y12-1.54.O,1197
0-42-y12-1.54.O,1198
0-42-y12-1.54.O,1199
0-42-y12-1.54.O,1200
0-42-y12-1.54.O,4385
0-42-y12-1.54.O,1201
0-42-y12-1.54.O,1202
0-42-y12-1.54.O,1203
0-42-y12-1.54.O,6115
0-42-y12-1.54.O,1205
0-42-y12-1.54.O,1206
0-42-y12-1.54.O,1207
0-42-y12-1.54.O,1208
0-42-y12-1.54.O,1209
0-42-y12-1.54.O,1210
0-42-y12-1.54.O,1211
0-42-y12-1.54.O,3575
0-42-y12-1.54.O,3576
0-42-y12-1.54.O,3577
0-42-y12-1.54.O,3578
0-42-y12-1.54.O,3579
0-42-y12-1.54.O,3580
0-42-y12-1.54.O,3640
0-42-y12-1.54.O,3574
0-42-y12-1.54.O,3641
0-42-y12-1.54.O,3642
0-42-y12-1.54.O,3643
0-42-y12-1.54.O,3583
0-42-y12-1.54.O,3584
0-42-y12-1.54.O,3585
0-42-y12-1.54.O,3625
0-42-y12-1.54.O,3626
0-42-y12-1.54.O,3627
0-42-y12-1.54.O,3628
0-42-y12-1.54.O,6052
0-42-y12-1.54.O,3613
0-42-y12-1.54.O,3615
0-42-y12-1.54.O,3616
0-42-y12-1.55.I,3605
0-42-y12-1.55.I,3606
0-42-y12-1.55.I,3607
0-42-y12-1.55.I,6051
0-42-y12-1.55.I,6053
0-42-y12-1.55.I,7327
0-42-y12-1.55.I,3629
0-42-y12-1.55.I,3630
0-42-y12-1.55.I,3631
0-42-y12-1.55.I,3632
0-42-y12-1.55.I,3633
0-42-y12-1.55.I,3634
0-42-y12-1.55.I,3635
0-42-y12-1.55.I,3636
0-42-y12-1.55.I,0905
0-42-y12-1.55.I,4331
0-42-y12-1.55.I,4339
0-42-y12-1.55.I,5081
0-42-y12-1.55.I,5082
0-42-y12-1.55.I,3639
0-42-y12-1.55.I,3644
0-42-y12-1.55.I,3645
0-42-y12-1.55.I,3646
0-42-y12-1.55.I,3647
0-42-y12-1.55.I,3661
0-42-y12-1.55.I,3573
0-42-y12-1.55.I,3662
0-42-y12-1.55.I,1212
0-42-y12-1.55.I,1213
0-42-y12-1.55.I,1214
0-42-y12-1.55.I,1215
0-42-y12-1.55.I,1216
0-42-y12-1.55.I,1217
0-42-y12-1.55.I,4563
0-42-y12-1.55.I,1218
0-42-y12-1.55.I,1270
0-42-y12-1.55.I,1272
0-42-y12-1.55.I,1273
0-42-y12-1.55.I,1274
0-42-y12-1.55.I,1275
0-42-y12-1.55.I,1276
0-42-y12-1.55.I,1277
0-42-y12-1.55.I,1219
0-42-y12-1.55.I,1220
0-42-y12-1.55.I,1221
0-42-y12-1.55.I,0664
0-42-y12-1.55.I,0665
0-42-y12-1.55.I,0666
0-42-y12-1.55.I,0667
0-42-y12-1.55.I,0668
0-42-y12-1.55.I,0614
0-42-y12-1.55.I,0615
0-42-y12-1.55.I,0616
0-42-y12-1.55.I,0617
0-42-y12-1.55.I,0618
0-42-y12-1.55.I,0619
0-42-y12-1.55.I,0675
0-42-y12-1.55.I,0620
0-42-y12-1.55.I,0621
0-42-y12-1.55.I,0296
0-43-y12-1.56.O,0300
0-43-y12-1.56.O,0497
0-43-y12-1.56.O,0515
0-43-y12-1.56.O,0516
0-43-y12-1.56.O,4384
0-43-y12-1.56.O,0519
0-43-y12-1.56.O,0521
0-43-y12-1.56.O,0522
0-43-y12-1.56.O,0523
0-43-y12-1.56.O,0669
0-43-y12-1.56.O,0670
0-43-y12-1.56.O,0671
0-43-y12-1.56.O,0672
0-43-y12-1.56.O,4382
0-43-y12-1.56.O,1196
0-43-y12-1.56.O,1197
0-43-y12-1.56.O,1198
0-43-y12-1.56.O,1199
0-43-y12-1.56.O,1200
0-43-y12-1.56.O,4385
0-43-y12-1.56.O,1201
0-43-y12-1.56.O,1202
0-43-y12-1.56.O,1203
0-43-y12-1.56.O,6115
0-43-y12-1.56.O,1205
0-43-y12-1.56.O,1206
0-43-y12-1.56.O,1207
0-43-y12-1.56.O,1208
0-43-y12-1.56.O,1209
0-43-y12-1.56.O,1210
0-43-y12-1.56.O,3575
0-43-y12-1.56.O,3576
0-43-y12-1.56.O,3648
0-43-y12-1.56.O,3649
0-43-y12-1.56.O,3650
0-43-y12-1.56.O,7328
0-43-y12-1.56.O,3651
0-43-y12-1.56.O,3652
0-43-y12-1.56.O,3653
0-43-y12-1.56.O,3654
0-43-y12-1.56.O,5084
0-43-y12-1.56.O,6054
0-43-y12-1.56.O,4330
0-43-y12-1.56.O,3679
0-43-y12-1.56.O,3711
0-43-y12-1.56.O,3712
0-43-y12-1.56.O,6359
0-43-y12-1.56.O,7189
0-43-y12-1.57.O,0300
0-43-y12-1.57.O,0497
0-43-y12-1.57.O,0515
0-43-y12-1.57.O,0516
0-43-y12-1.57.O,4384
0-43-y12-1.57.O,0519
0-43-y12-1.57.O,0521
0-43-y12-1.57.O,0522
0-43-y12-1.57.O,0523
0-43-y12-1.57.O,0669
0-43-y12-1.57.O,0670
0-43-y12-1.57.O,0671
0-43-y12-1.57.O,0672
0-43-y12-1.57.O,4382
0-43-y12-1.57.O,1196
0-43-y12-1.57.O,1197
0-43-y12-1.57.O,1198
0-43-y12-1.57.O,1200
0-43-y12-1.57.O,4385
0-43-y12-1.57.O,1201
0-43-y12-1.57.O,1202
0-43-y12-1.57.O,1203
0-43-y12-1.57.O,6115
0-43-y12-1.57.O,1205
0-43-y12-1.57.O,1206
0-43-y12-1.57.O,1207
0-43-y12-1.57.O,1208
0-43-y12-1.57.O,1209
0-43-y12-1.57.O,1210
0-43-y12-1.57.O,3575
0-43-y12-1.57.O,3576
0-43-y12-1.57.O,3648
0-43-y12-1.57.O,3649
0-43-y12-1.57.O,3650
0-43-y12-1.57.O,7328
0-43-y12-1.57.O,3651
0-43-y12-1.57.O,3652
0-43-y12-1.57.O,3653
0-43-y12-1.57.O,3654
0-43-y12-1.57.O,5084
0-43-y12-1.57.O,6054
0-43-y12-1.57.O,4330
0-43-y12-1.57.O,3679
0-43-y12-1.57.O,3711
0-43-y12-1.57.O,3712
0-43-y12-1.57.O,4917
0-43-y12-1.57.O,4918
0-43-y12-1.57.O,4919
0-43-y12-1.58.I,5044
0-43-y12-1.58.I,4433
0-43-y12-1.58.I,3752
0-43-y12-1.58.I,3751
0-43-y12-1.58.I,3689
0-43-y12-1.58.I,3690
0-43-y12-1.58.I,6117
0-43-y12-1.58.I,3655
0-43-y12-1.58.I,5086
0-43-y12-1.58.I,3656
0-43-y12-1.58.I,3657
0-43-y12-1.58.I,3658
0-43-y12-1.58.I,7329
0-43-y12-1.58.I,3659
0-43-y12-1.58.I,3660
0-43-y12-1.58.I,3647
0-43-y12-1.58.I,3661
0-43-y12-1.58.I,3573
0-43-y12-1.58.I,3662
0-43-y12-1.58.I,1212
0-43-y12-1.58.I,1213
0-43-y12-1.58.I,1214
0-43-y12-1.58.I,1215
0-43-y12-1.58.I,1216
0-43-y12-1.58.I,1217
0-43-y12-1.58.I,4563
0-43-y12-1.58.I,1218
0-43-y12-1.58.I,1270
0-43-y12-1.58.I,1272
0-43-y12-1.58.I,1273
0-43-y12-1.58.I,1274
0-43-y12-1.58.I,1275
0-43-y12-1.58.I,1276
0-43-y12-1.58.I,1277
0-43-y12-1.58.I,1219
0-43-y12-1.58.I,1220
0-43-y12-1.58.I,1221
0-43-y12-1.58.I,0664
0-43-y12-1.58.I,0665
0-43-y12-1.58.I,0666
0-43-y12-1.58.I,0667
0-43-y12-1.58.I,0668
0-43-y12-1.58.I,0614
0-43-y12-1.58.I,0615
0-43-y12-1.58.I,0616
0-43-y12-1.58.I,0617
0-43-y12-1.58.I,0618
0-43-y12-1.58.I,0619
0-43-y12-1.58.I,0675
0-43-y12-1.58.I,0620
0-43-y12-1.58.I,0621
0-43-y12-1.58.I,0296
0-43-y12-1.59.I,4923
0-43-y12-1.59.I,4924
0-43-y12-1.59.I,4958
0-43-y12-1.59.I,3752
0-43-y12-1.59.I,3751
0-43-y12-1.59.I,3689
0-43-y12-1.59.I,3690
0-43-y12-1.59.I,6117
0-43-y12-1.59.I,3655
0-43-y12-1.59.I,5086
0-43-y12-1.59.I,3656
0-43-y12-1.59.I,3657
0-43-y12-1.59.I,3658
0-43-y12-1.59.I,3659
0-43-y12-1.59.I,3660
0-43-y12-1.59.I,3647
0-43-y12-1.59.I,3661
0-43-y12-1.59.I,3573
0-43-y12-1.59.I,3662
0-43-y12-1.59.I,1212
0-43-y12-1.59.I,1213
0-43-y12-1.59.I,1214
0-43-y12-1.59.I,1215
0-43-y12-1.59.I,1216
0-43-y12-1.59.I,1217
0-43-y12-1.59.I,4563
0-43-y12-1.59.I,1218
0-43-y12-1.59.I,1270
0-43-y12-1.59.I,1272
0-43-y12-1.59.I,1273
0-43-y12-1.59.I,1274
0-43-y12-1.59.I,1275
0-43-y12-1.59.I,1276
0-43-y12-1.59.I,1277
0-43-y12-1.59.I,1219
0-43-y12-1.59.I,1220
0-43-y12-1.59.I,1221
0-43-y12-1.59.I,0664
0-43-y12-1.59.I,0665
0-43-y12-1.59.I,0666
0-43-y12-1.59.I,0667
0-43-y12-1.59.I,0668
0-43-y12-1.59.I,0614
0-43-y12-1.59.I,0615
0-43-y12-1.59.I,0616
0-43-y12-1.59.I,0617
0-43-y12-1.59.I,0618
0-43-y12-1.59.I,0619
0-43-y12-1.59.I,0675
0-43-y12-1.59.I,0620
0-43-y12-1.59.I,0621
0-43-y12-1.59.I,0296
0-111-y12-1.90.O,3222
0-111-y12-1.90.O,3223
0-111-y12-1.90.O,3224
0-111-y12-1.90.O,3225
0-111-y12-1.90.O,3226
0-111-y12-1.90.O,3227
0-111-y12-1.90.O,3228
0-111-y12-1.90.O,3229
0-111-y12-1.90.O,7472
0-111-y12-1.90.O,3230
0-111-y12-1.90.O,3232
0-111-y12-1.90.O,3233
0-111-y12-1.90.O,3234
0-111-y12-1.90.O,4462
0-111-y12-1.90.O,3235
0-111-y12-1.90.O,3236
0-111-y12-1.90.O,3237
0-111-y12-1.90.O,3238
0-111-y12-1.90.O,3239
0-111-y12-1.90.O,3240
0-111-y12-1.90.O,3068
0-111-y12-1.90.O,3069
0-111-y12-1.90.O,3070
0-111-y12-1.90.O,4983
0-111-y12-1.91.I,2037
0-111-y12-1.91.I,2040
0-111-y12-1.91.I,3047
0-111-y12-1.91.I,3202
0-111-y12-1.91.I,3203
0-111-y12-1.91.I,3204
0-111-y12-1.91.I,3205
0-111-y12-1.91.I,3206
0-111-y12-1.91.I,3207
0-111-y12-1.91.I,3208
0-111-y12-1.91.I,3209
0-111-y12-1.91.I,3210
0-111-y12-1.91.I,4981
0-111-y12-1.91.I,3211
0-111-y12-1.91.I,3212
0-111-y12-1.91.I,3213
0-111-y12-1.91.I,3214
0-111-y12-1.91.I,3215
0-111-y12-1.91.I,3216
0-111-y12-1.91.I,3217
0-111-y12-1.91.I,3218
0-111-y12-1.91.I,3219
0-111-y12-1.91.I,3220
0-111-y12-1.91.I,3221
0-111-y12-1.91.I,4982
0-747-y12-1.165.O,4319
0-747-y12-1.165.O,7453
0-747-y12-1.165.O,2002
0-747-y12-1.165.O,1359
0-747-y12-1.165.O,4724
0-747-y12-1.165.O,4508
0-747-y12-1.165.O,7402
0-747-y12-1.165.O,4717
0-747-y12-1.165.O,2499
0-747-y12-1.165.O,7216
0-747-y12-1.165.O,2507
0-747-y12-1.165.O,7406
0-747-y12-1.165.O,7409
0-747-y12-1.165.O,7410
0-747-y12-1.165.O,7411
0-747-y12-1.165.O,7401
0-747-y12-1.165.O,3665
0-747-y12-1.166.I,3665
0-747-y12-1.166.I,7400
0-747-y12-1.166.I,3669
0-747-y12-1.166.I,7408
0-747-y12-1.166.I,7407
0-747-y12-1.166.I,7404
0-747-y12-1.166.I,7405
0-747-y12-1.166.I,7399
0-747-y12-1.166.I,7398
0-747-y12-1.166.I,7397
0-747-y12-1.166.I,5140
0-747-y12-1.166.I,0620
0-747-y12-1.166.I,1172
0-747-y12-1.166.I,6032
0-747-y12-1.166.I,0271
0-747-y12-1.166.I,4521
0-747-y12-1.166.I,1935
0-747-y12-1.166.I,1445
0-747-y12-1.166.I,4319
0-14-y12-1.184.I,0297
0-14-y12-1.184.I,0496
0-14-y12-1.184.I,0497
0-14-y12-1.184.I,0515
0-14-y12-1.184.I,0516
0-14-y12-1.184.I,4384
0-14-y12-1.184.I,0519
0-14-y12-1.184.I,0521
0-14-y12-1.184.I,0522
0-14-y12-1.184.I,0523
0-14-y12-1.184.I,0669
0-14-y12-1.184.I,0670
0-14-y12-1.184.I,0671
0-14-y12-1.184.I,0672
0-14-y12-1.184.I,4382
0-14-y12-1.184.I,1185
0-14-y12-1.184.I,1186
0-14-y12-1.184.I,1187
0-14-y12-1.184.I,1188
0-14-y12-1.184.I,1189
0-14-y12-1.184.I,0216
0-14-y12-1.184.I,0217
0-14-y12-1.184.I,0242
0-14-y12-1.184.I,0243
0-14-y12-1.184.I,0254
0-14-y12-1.184.I,0244
