trip_id,departure_time,service_day
0-1-y12-1.1.O,08:00:00,Thursday
0-1-y12-1.1.O,08:00:00,Saturday
0-1-y12-1.1.O,08:00:00,Friday
0-1-y12-1.1.O,08:00:00,Tuesday
0-1-y12-1.1.O,08:00:00,Wednesday
0-1-y12-1.1.O,08:00:00,Monday
0-1-y12-1.1.O,08:00:00,Sunday
0-1-y12-1.1.O,08:30:00,Thursday
0-1-y12-1.1.O,08:30:00,Saturday
0-1-y12-1.1.O,08:30:00,Friday
0-1-y12-1.1.O,08:30:00,Tuesday
0-1-y12-1.1.O,08:30:00,Wednesday
0-1-y12-1.1.O,08:30:00,Monday
0-1-y12-1.1.O,08:30:00,Sunday
0-1-y12-1.1.O,09:00:00,Thursday
0-1-y12-1.1.O,09:00:00,Saturday
0-1-y12-1.1.O,09:00:00,Friday
0-1-y12-1.1.O,09:00:00,Tuesday
0-1-y12-1.1.O,09:00:00,Wednesday
0-1-y12-1.1.O,09:00:00,Monday
0-1-y12-1.1.O,09:00:00,Sunday
0-1-y12-1.1.O,09:20:00,Thursday
0-1-y12-1.1.O,09:20:00,Saturday
0-1-y12-1.1.O,09:20:00,Friday
0-1-y12-1.1.O,09:20:00,Tuesday
0-1-y12-1.1.O,09:20:00,Wednesday
0-1-y12-1.1.O,09:20:00,Monday
0-1-y12-1.1.O,09:20:00,Sunday
0-1-y12-1.1.O,09:30:00,Thursday
0-1-y12-1.1.O,09:30:00,Saturday
0-1-y12-1.1.O,09:30:00,Friday
0-1-y12-1.1.O,09:30:00,Tuesday
0-1-y12-1.1.O,09:30:00,Wednesday
0-1-y12-1.1.O,09:30:00,Monday
0-1-y12-1.1.O,09:30:00,Sunday
0-1-y12-1.1.O,09:40:00,Thursday
0-1-y12-1.1.O,09:40:00,Saturday
0-1-y12-1.1.O,09:40:00,Friday
0-1-y12-1.1.O,09:40:00,Tuesday
0-1-y12-1.1.O,09:40:00,Wednesday
0-1-y12-1.1.O,09:40:00,Monday
0-1-y12-1.1.O,09:40:00,Sunday
0-1-y12-1.1.O,10:00:00,Thursday
0-1-y12-1.1.O,10:00:00,Saturday
0-1-y12-1.1.O,10:00:00,Friday
0-1-y12-1.1.O,10:00:00,Tuesday
0-1-y12-1.1.O,10:00:00,Wednesday
0-1-y12-1.1.O,10:00:00,Monday
0-1-y12-1.1.O,10:00:00,Sunday
0-1-y12-1.1.O,10:20:00,Thursday
0-1-y12-1.1.O,10:20:00,Saturday
0-1-y12-1.1.O,10:20:00,Friday
0-1-y12-1.1.O,10:20:00,Tuesday
0-1-y12-1.1.O,10:20:00,Wednesday
0-1-y12-1.1.O,10:20:00,Monday
0-1-y12-1.1.O,10:20:00,Sunday
0-1-y12-1.1.O,10:30:00,Thursday
0-1-y12-1.1.O,10:30:00,Saturday
0-1-y12-1.1.O,10:30:00,Friday
0-1-y12-1.1.O,10:30:00,Tuesday
0-1-y12-1.1.O,10:30:00,Wednesday
0-1-y12-1.1.O,10:30:00,Monday
0-1-y12-1.1.O,10:30:00,Sunday
0-1-y12-1.1.O,10:40:00,Thursday
0-1-y12-1.1.O,10:40:00,Saturday
0-1-y12-1.1.O,10:40:00,Friday
0-1-y12-1.1.O,10:40:00,Tuesday
0-1-y12-1.1.O,10:40:00,Wednesday
0-1-y12-1.1.O,10:40:00,Monday
0-1-y12-1.1.O,10:40:00,Sunday
0-1-y12-1.1.O,11:00:00,Thursday
0-1-y12-1.1.O,11:00:00,Saturday
0-1-y12-1.1.O,11:00:00,Friday
0-1-y12-1.1.O,11:00:00,Tuesday
0-1-y12-1.1.O,11:00:00,Wednesday
0-1-y12-1.1.O,11:00:00,Monday
0-1-y12-1.1.O,11:00:00,Sunday
0-1-y12-1.1.O,11:20:00,Thursday
0-1-y12-1.1.O,11:20:00,Saturday
0-1-y12-1.1.O,11:20:00,Friday
0-1-y12-1.1.O,11:20:00,Tuesday
0-1-y12-1.1.O,11:20:00,Wednesday
0-1-y12-1.1.O,11:20:00,Monday
0-1-y12-1.1.O,11:20:00,Sunday
0-1-y12-1.1.O,11:30:00,Thursday
0-1-y12-1.1.O,11:30:00,Saturday
0-1-y12-1.1.O,11:30:00,Friday
0-1-y12-1.1.O,11:30:00,Tuesday
0-1-y12-1.1.O,11:30:00,Wednesday
0-1-y12-1.1.O,11:30:00,Monday
0-1-y12-1.1.O,11:30:00,Sunday
0-1-y12-1.1.O,11:40:00,Thursday
0-1-y12-1.1.O,11:40:00,Saturday
0-1-y12-1.1.O,11:40:00,Friday
0-1-y12-1.1.O,11:40:00,Tuesday
0-1-y12-1.1.O,11:40:00,Wednesday
0-1-y12-1.1.O,11:40:00,Monday
0-1-y12-1.1.O,11:40:00,Sunday
0-1-y12-1.1.O,12:00:00,Thursday
0-1-y12-1.1.O,12:00:00,Saturday
0-1-y12-1.1.O,12:00:00,Friday
0-1-y12-1.1.O,12:00:00,Tuesday
0-1-y12-1.1.O,12:00:00,Wednesday
0-1-y12-1.1.O,12:00:00,Monday
0-1-y12-1.1.O,12:00:00,Sunday
0-1-y12-1.1.O,12:20:00,Thursday
0-1-y12-1.1.O,12:20:00,Saturday
0-1-y12-1.1.O,12:20:00,Friday
0-1-y12-1.1.O,12:20:00,Tuesday
0-1-y12-1.1.O,12:20:00,Wednesday
0-1-y12-1.1.O,12:20:00,Monday
0-1-y12-1.1.O,12:20:00,Sunday
0-1-y12-1.1.O,12:30:00,Thursday
0-1-y12-1.1.O,12:30:00,Saturday
0-1-y12-1.1.O,12:30:00,Friday
0-1-y12-1.1.O,12:30:00,Tuesday
0-1-y12-1.1.O,12:30:00,Wednesday
0-1-y12-1.1.O,12:30:00,Monday
0-1-y12-1.1.O,12:30:00,Sunday
0-1-y12-1.1.O,12:40:00,Thursday
0-1-y12-1.1.O,12:40:00,Saturday
0-1-y12-1.1.O,12:40:00,Friday
0-1-y12-1.1.O,12:40:00,Tuesday
0-1-y12-1.1.O,12:40:00,Wednesday
0-1-y12-1.1.O,12:40:00,Monday
0-1-y12-1.1.O,12:40:00,Sunday
0-1-y12-1.1.O,13:00:00,Thursday
0-1-y12-1.1.O,13:00:00,Saturday
0-1-y12-1.1.O,13:00:00,Friday
0-1-y12-1.1.O,13:00:00,Tuesday
0-1-y12-1.1.O,13:00:00,Wednesday
0-1-y12-1.1.O,13:00:00,Monday
0-1-y12-1.1.O,13:00:00,Sunday
0-1-y12-1.1.O,13:20:00,Thursday
0-1-y12-1.1.O,13:20:00,Saturday
0-1-y12-1.1.O,13:20:00,Friday
0-1-y12-1.1.O,13:20:00,Tuesday
0-1-y12-1.1.O,13:20:00,Wednesday
0-1-y12-1.1.O,13:20:00,Monday
0-1-y12-1.1.O,13:20:00,Sunday
0-1-y12-1.1.O,13:30:00,Thursday
0-1-y12-1.1.O,13:30:00,Saturday
0-1-y12-1.1.O,13:30:00,Friday
0-1-y12-1.1.O,13:30:00,Tuesday
0-1-y12-1.1.O,13:30:00,Wednesday
0-1-y12-1.1.O,13:30:00,Monday
0-1-y12-1.1.O,13:30:00,Sunday
0-1-y12-1.1.O,13:40:00,Thursday
0-1-y12-1.1.O,13:40:00,Saturday
0-1-y12-1.1.O,13:40:00,Friday
0-1-y12-1.1.O,13:40:00,Tuesday
0-1-y12-1.1.O,13:40:00,Wednesday
0-1-y12-1.1.O,13:40:00,Monday
0-1-y12-1.1.O,13:40:00,Sunday
0-1-y12-1.1.O,14:00:00,Thursday
0-1-y12-1.1.O,14:00:00,Saturday
0-1-y12-1.1.O,14:00:00,Friday
0-1-y12-1.1.O,14:00:00,Tuesday
0-1-y12-1.1.O,14:00:00,Wednesday
0-1-y12-1.1.O,14:00:00,Monday
0-1-y12-1.1.O,14:00:00,Sunday
0-1-y12-1.1.O,14:20:00,Thursday
0-1-y12-1.1.O,14:20:00,Saturday
0-1-y12-1.1.O,14:20:00,Friday
0-1-y12-1.1.O,14:20:00,Tuesday
0-1-y12-1.1.O,14:20:00,Wednesday
0-1-y12-1.1.O,14:20:00,Monday
0-1-y12-1.1.O,14:20:00,Sunday
0-1-y12-1.1.O,14:30:00,Thursday
0-1-y12-1.1.O,14:30:00,Saturday
0-1-y12-1.1.O,14:30:00,Friday
0-1-y12-1.1.O,14:30:00,Tuesday
0-1-y12-1.1.O,14:30:00,Wednesday
0-1-y12-1.1.O,14:30:00,Monday
0-1-y12-1.1.O,14:30:00,Sunday
0-1-y12-1.1.O,14:40:00,Thursday
0-1-y12-1.1.O,14:40:00,Saturday
0-1-y12-1.1.O,14:40:00,Friday
0-1-y12-1.1.O,14:40:00,Tuesday
0-1-y12-1.1.O,14:40:00,Wednesday
0-1-y12-1.1.O,14:40:00,Monday
0-1-y12-1.1.O,14:40:00,Sunday
0-1-y12-1.1.O,15:00:00,Thursday
0-1-y12-1.1.O,15:00:00,Saturday
0-1-y12-1.1.O,15:00:00,Friday
0-1-y12-1.1.O,15:00:00,Tuesday
0-1-y12-1.1.O,15:00:00,Wednesday
0-1-y12-1.1.O,15:00:00,Monday
0-1-y12-1.1.O,15:00:00,Sunday
0-1-y12-1.1.O,15:20:00,Thursday
0-1-y12-1.1.O,15:20:00,Saturday
0-1-y12-1.1.O,15:20:00,Friday
0-1-y12-1.1.O,15:20:00,Tuesday
0-1-y12-1.1.O,15:20:00,Wednesday
0-1-y12-1.1.O,15:20:00,Monday
0-1-y12-1.1.O,15:20:00,Sunday
0-1-y12-1.1.O,15:30:00,Thursday
0-1-y12-1.1.O,15:30:00,Saturday
0-1-y12-1.1.O,15:30:00,Friday
0-1-y12-1.1.O,15:30:00,Tuesday
0-1-y12-1.1.O,15:30:00,Wednesday
0-1-y12-1.1.O,15:30:00,Monday
0-1-y12-1.1.O,15:30:00,Sunday
0-1-y12-1.1.O,15:40:00,Thursday
0-1-y12-1.1.O,15:40:00,Saturday
0-1-y12-1.1.O,15:40:00,Friday
0-1-y12-1.1.O,15:40:00,Tuesday
0-1-y12-1.1.O,15:40:00,Wednesday
0-1-y12-1.1.O,15:40:00,Monday
0-1-y12-1.1.O,15:40:00,Sunday
0-1-y12-1.1.O,16:00:00,Thursday
0-1-y12-1.1.O,16:00:00,Saturday
0-1-y12-1.1.O,16:00:00,Friday
0-1-y12-1.1.O,16:00:00,Tuesday
0-1-y12-1.1.O,16:00:00,Wednesday
0-1-y12-1.1.O,16:00:00,Monday
0-1-y12-1.1.O,16:00:00,Sunday
0-1-y12-1.1.O,16:20:00,Thursday
0-1-y12-1.1.O,16:20:00,Saturday
0-1-y12-1.1.O,16:20:00,Friday
0-1-y12-1.1.O,16:20:00,Tuesday
0-1-y12-1.1.O,16:20:00,Wednesday
0-1-y12-1.1.O,16:20:00,Monday
0-1-y12-1.1.O,16:20:00,Sunday
0-1-y12-1.1.O,16:30:00,Thursday
0-1-y12-1.1.O,16:30:00,Saturday
0-1-y12-1.1.O,16:30:00,Friday
0-1-y12-1.1.O,16:30:00,Tuesday
0-1-y12-1.1.O,16:30:00,Wednesday
0-1-y12-1.1.O,16:30:00,Monday
0-1-y12-1.1.O,16:30:00,Sunday
0-1-y12-1.1.O,16:40:00,Thursday
0-1-y12-1.1.O,16:40:00,Saturday
0-1-y12-1.1.O,16:40:00,Friday
0-1-y12-1.1.O,16:40:00,Tuesday
0-1-y12-1.1.O,16:40:00,Wednesday
0-1-y12-1.1.O,16:40:00,Monday
0-1-y12-1.1.O,16:40:00,Sunday
0-1-y12-1.1.O,17:00:00,Thursday
0-1-y12-1.1.O,17:00:00,Saturday
0-1-y12-1.1.O,17:00:00,Friday
0-1-y12-1.1.O,17:00:00,Tuesday
0-1-y12-1.1.O,17:00:00,Wednesday
0-1-y12-1.1.O,17:00:00,Monday
0-1-y12-1.1.O,17:00:00,Sunday
0-1-y12-1.1.O,17:20:00,Thursday
0-1-y12-1.1.O,17:20:00,Saturday
0-1-y12-1.1.O,17:20:00,Friday
0-1-y12-1.1.O,17:20:00,Tuesday
0-1-y12-1.1.O,17:20:00,Wednesday
0-1-y12-1.1.O,17:20:00,Monday
0-1-y12-1.1.O,17:20:00,Sunday
0-1-y12-1.1.O,17:30:00,Thursday
0-1-y12-1.1.O,17:30:00,Saturday
0-1-y12-1.1.O,17:30:00,Friday
0-1-y12-1.1.O,17:30:00,Tuesday
0-1-y12-1.1.O,17:30:00,Wednesday
0-1-y12-1.1.O,17:30:00,Monday
0-1-y12-1.1.O,17:30:00,Sunday
0-1-y12-1.1.O,17:40:00,Thursday
0-1-y12-1.1.O,17:40:00,Saturday
0-1-y12-1.1.O,17:40:00,Friday
0-1-y12-1.1.O,17:40:00,Tuesday
0-1-y12-1.1.O,17:40:00,Wednesday
0-1-y12-1.1.O,17:40:00,Monday
0-1-y12-1.1.O,17:40:00,Sunday
0-1-y12-1.1.O,18:00:00,Thursday
0-1-y12-1.1.O,18:00:00,Saturday
0-1-y12-1.1.O,18:00:00,Friday
0-1-y12-1.1.O,18:00:00,Tuesday
0-1-y12-1.1.O,18:00:00,Wednesday
0-1-y12-1.1.O,18:00:00,Monday
0-1-y12-1.1.O,18:00:00,Sunday
0-1-y12-1.1.O,18:20:00,Thursday
0-1-y12-1.1.O,18:20:00,Saturday
0-1-y12-1.1.O,18:20:00,Friday
0-1-y12-1.1.O,18:20:00,Tuesday
0-1-y12-1.1.O,18:20:00,Wednesday
0-1-y12-1.1.O,18:20:00,Monday
0-1-y12-1.1.O,18:20:00,Sunday
0-1-y12-1.1.O,18:30:00,Thursday
0-1-y12-1.1.O,18:30:00,Saturday
0-1-y12-1.1.O,18:30:00,Friday
0-1-y12-1.1.O,18:30:00,Tuesday
0-1-y12-1.1.O,18:30:00,Wednesday
0-1-y12-1.1.O,18:30:00,Monday
0-1-y12-1.1.O,18:30:00,Sunday
0-1-y12-1.1.O,18:40:00,Thursday
0-1-y12-1.1.O,18:40:00,Saturday
0-1-y12-1.1.O,18:40:00,Friday
0-1-y12-1.1.O,18:40:00,Tuesday
0-1-y12-1.1.O,18:40:00,Wednesday
0-1-y12-1.1.O,18:40:00,Monday
0-1-y12-1.1.O,18:40:00,Sunday
0-1-y12-1.1.O,19:00:00,Thursday
0-1-y12-1.1.O,19:00:00,Saturday
0-1-y12-1.1.O,19:00:00,Friday
0-1-y12-1.1.O,19:00:00,Tuesday
0-1-y12-1.1.O,19:00:00,Wednesday
0-1-y12-1.1.O,19:00:00,Monday
0-1-y12-1.1.O,19:00:00,Sunday
0-1-y12-1.1.O,19:30:00,Thursday
0-1-y12-1.1.O,19:30:00,Saturday
0-1-y12-1.1.O,19:30:00,Friday
0-1-y12-1.1.O,19:30:00,Tuesday
0-1-y12-1.1.O,19:30:00,Wednesday
0-1-y12-1.1.O,19:30:00,Monday
0-1-y12-1.1.O,19:30:00,Sunday
0-1-y12-1.1.O,20:00:00,Thursday
0-1-y12-1.1.O,20:00:00,Saturday
0-1-y12-1.1.O,20:00:00,Friday
0-1-y12-1.1.O,20:00:00,Tuesday
0-1-y12-1.1.O,20:00:00,Wednesday
0-1-y12-1.1.O,20:00:00,Monday
0-1-y12-1.1.O,20:00:00,Sunday
0-1-y12-1.1.O,20:30:00,Thursday
0-1-y12-1.1.O,20:30:00,Saturday
0-1-y12-1.1.O,20:30:00,Friday
0-1-y12-1.1.O,20:30:00,Tuesday
0-1-y12-1.1.O,20:30:00,Wednesday
0-1-y12-1.1.O,20:30:00,Monday
0-1-y12-1.1.O,20:30:00,Sunday
0-1-y12-1.1.O,21:00:00,Thursday
0-1-y12-1.1.O,21:00:00,Saturday
0-1-y12-1.1.O,21:00:00,Friday
0-1-y12-1.1.O,21:00:00,Tuesday
0-1-y12-1.1.O,21:00:00,Wednesday
0-1-y12-1.1.O,21:00:00,Monday
0-1-y12-1.1.O,21:00:00,Sunday
0-1-y12-1.1.O,21:30:00,Thursday
0-1-y12-1.1.O,21:30:00,Saturday
0-1-y12-1.1.O,21:30:00,Friday
0-1-y12-1.1.O,21:30:00,Tuesday
0-1-y12-1.1.O,21:30:00,Wednesday
0-1-y12-1.1.O,21:30:00,Monday
0-1-y12-1.1.O,21:30:00,Sunday
0-1-y12-1.1.O,22:00:00,Thursday
0-1-y12-1.1.O,22:00:00,Saturday
0-1-y12-1.1.O,22:00:00,Friday
0-1-y12-1.1.O,22:00:00,Tuesday
0-1-y12-1.1.O,22:00:00,Wednesday
0-1-y12-1.1.O,22:00:00,Monday
0-1-y12-1.1.O,22:00:00,Sunday
0-1-y12-1.1.O,22:30:00,Thursday
0-1-y12-1.1.O,22:30:00,Saturday
0-1-y12-1.1.O,22:30:00,Friday
0-1-y12-1.1.O,22:30:00,Tuesday
0-1-y12-1.1.O,22:30:00,Wednesday
0-1-y12-1.1.O,22:30:00,Monday
0-1-y12-1.1.O,22:30:00,Sunday
0-1-y12-1.1.O,23:00:00,Thursday
0-1-y12-1.1.O,23:00:00,Saturday
0-1-y12-1.1.O,23:00:00,Friday
0-1-y12-1.1.O,23:00:00,Tuesday
0-1-y12-1.1.O,23:00:00,Wednesday
0-1-y12-1.1.O,23:00:00,Monday
0-1-y12-1.1.O,23:00:00,Sunday
0-1-y12-1.3.O,23:30:00,Thursday
0-1-y12-1.3.O,23:30:00,Saturday
0-1-y12-1.3.O,23:30:00,Friday
0-1-y12-1.3.O,23:30:00,Tuesday
0-1-y12-1.3.O,23:30:00,Wednesday
0-1-y12-1.3.O,23:30:00,Monday
0-1-y12-1.3.O,23:30:00,Sunday
0-1-y12-1.4.I,08:00:00,Thursday
0-1-y12-1.4.I,08:00:00,Saturday
0-1-y12-1.4.I,08:00:00,Friday
0-1-y12-1.4.I,08:00:00,Tuesday
0-1-y12-1.4.I,08:00:00,Wednesday
0-1-y12-1.4.I,08:00:00,Monday
0-1-y12-1.4.I,08:00:00,Sunday
0-1-y12-1.4.I,08:20:00,Thursday
0-1-y12-1.4.I,08:20:00,Saturday
0-1-y12-1.4.I,08:20:00,Friday
0-1-y12-1.4.I,08:20:00,Tuesday
0-1-y12-1.4.I,08:20:00,Wednesday
0-1-y12-1.4.I,08:20:00,Monday
0-1-y12-1.4.I,08:20:00,Sunday
0-1-y12-1.4.I,08:30:00,Thursday
0-1-y12-1.4.I,08:30:00,Saturday
0-1-y12-1.4.I,08:30:00,Friday
0-1-y12-1.4.I,08:30:00,Tuesday
0-1-y12-1.4.I,08:30:00,Wednesday
0-1-y12-1.4.I,08:30:00,Monday
0-1-y12-1.4.I,08:30:00,Sunday
0-1-y12-1.4.I,08:40:00,Thursday
0-1-y12-1.4.I,08:40:00,Saturday
0-1-y12-1.4.I,08:40:00,Friday
0-1-y12-1.4.I,08:40:00,Tuesday
0-1-y12-1.4.I,08:40:00,Wednesday
0-1-y12-1.4.I,08:40:00,Monday
0-1-y12-1.4.I,08:40:00,Sunday
0-1-y12-1.4.I,09:00:00,Thursday
0-1-y12-1.4.I,09:00:00,Saturday
0-1-y12-1.4.I,09:00:00,Friday
0-1-y12-1.4.I,09:00:00,Tuesday
0-1-y12-1.4.I,09:00:00,Wednesday
0-1-y12-1.4.I,09:00:00,Monday
0-1-y12-1.4.I,09:00:00,Sunday
0-1-y12-1.4.I,09:20:00,Thursday
0-1-y12-1.4.I,09:20:00,Saturday
0-1-y12-1.4.I,09:20:00,Friday
0-1-y12-1.4.I,09:20:00,Tuesday
0-1-y12-1.4.I,09:20:00,Wednesday
0-1-y12-1.4.I,09:20:00,Monday
0-1-y12-1.4.I,09:20:00,Sunday
0-1-y12-1.4.I,09:30:00,Thursday
0-1-y12-1.4.I,09:30:00,Saturday
0-1-y12-1.4.I,09:30:00,Friday
0-1-y12-1.4.I,09:30:00,Tuesday
0-1-y12-1.4.I,09:30:00,Wednesday
0-1-y12-1.4.I,09:30:00,Monday
0-1-y12-1.4.I,09:30:00,Sunday
0-1-y12-1.4.I,09:40:00,Thursday
0-1-y12-1.4.I,09:40:00,Saturday
0-1-y12-1.4.I,09:40:00,Friday
0-1-y12-1.4.I,09:40:00,Tuesday
0-1-y12-1.4.I,09:40:00,Wednesday
0-1-y12-1.4.I,09:40:00,Monday
0-1-y12-1.4.I,09:40:00,Sunday
0-1-y12-1.4.I,10:00:00,Thursday
0-1-y12-1.4.I,10:00:00,Saturday
0-1-y12-1.4.I,10:00:00,Friday
0-1-y12-1.4.I,10:00:00,Tuesday
0-1-y12-1.4.I,10:00:00,Wednesday
0-1-y12-1.4.I,10:00:00,Monday
0-1-y12-1.4.I,10:00:00,Sunday
0-1-y12-1.4.I,10:20:00,Thursday
0-1-y12-1.4.I,10:20:00,Saturday
0-1-y12-1.4.I,10:20:00,Friday
0-1-y12-1.4.I,10:20:00,Tuesday
0-1-y12-1.4.I,10:20:00,Wednesday
0-1-y12-1.4.I,10:20:00,Monday
0-1-y12-1.4.I,10:20:00,Sunday
0-1-y12-1.4.I,10:30:00,Thursday
0-1-y12-1.4.I,10:30:00,Saturday
0-1-y12-1.4.I,10:30:00,Friday
0-1-y12-1.4.I,10:30:00,Tuesday
0-1-y12-1.4.I,10:30:00,Wednesday
0-1-y12-1.4.I,10:30:00,Monday
0-1-y12-1.4.I,10:30:00,Sunday
0-1-y12-1.4.I,10:40:00,Thursday
0-1-y12-1.4.I,10:40:00,Saturday
0-1-y12-1.4.I,10:40:00,Friday
0-1-y12-1.4.I,10:40:00,Tuesday
0-1-y12-1.4.I,10:40:00,Wednesday
0-1-y12-1.4.I,10:40:00,Monday
0-1-y12-1.4.I,10:40:00,Sunday
0-1-y12-1.4.I,11:00:00,Thursday
0-1-y12-1.4.I,11:00:00,Saturday
0-1-y12-1.4.I,11:00:00,Friday
0-1-y12-1.4.I,11:00:00,Tuesday
0-1-y12-1.4.I,11:00:00,Wednesday
0-1-y12-1.4.I,11:00:00,Monday
0-1-y12-1.4.I,11:00:00,Sunday
0-1-y12-1.4.I,11:20:00,Thursday
0-1-y12-1.4.I,11:20:00,Saturday
0-1-y12-1.4.I,11:20:00,Friday
0-1-y12-1.4.I,11:20:00,Tuesday
0-1-y12-1.4.I,11:20:00,Wednesday
0-1-y12-1.4.I,11:20:00,Monday
0-1-y12-1.4.I,11:20:00,Sunday
0-1-y12-1.4.I,11:30:00,Thursday
0-1-y12-1.4.I,11:30:00,Saturday
0-1-y12-1.4.I,11:30:00,Friday
0-1-y12-1.4.I,11:30:00,Tuesday
0-1-y12-1.4.I,11:30:00,Wednesday
0-1-y12-1.4.I,11:30:00,Monday
0-1-y12-1.4.I,11:30:00,Sunday
0-1-y12-1.4.I,11:40:00,Thursday
0-1-y12-1.4.I,11:40:00,Saturday
0-1-y12-1.4.I,11:40:00,Friday
0-1-y12-1.4.I,11:40:00,Tuesday
0-1-y12-1.4.I,11:40:00,Wednesday
0-1-y12-1.4.I,11:40:00,Monday
0-1-y12-1.4.I,11:40:00,Sunday
0-1-y12-1.4.I,12:00:00,Thursday
0-1-y12-1.4.I,12:00:00,Saturday
0-1-y12-1.4.I,12:00:00,Friday
0-1-y12-1.4.I,12:00:00,Tuesday
0-1-y12-1.4.I,12:00:00,Wednesday
0-1-y12-1.4.I,12:00:00,Monday
0-1-y12-1.4.I,12:00:00,Sunday
0-1-y12-1.4.I,12:20:00,Thursday
0-1-y12-1.4.I,12:20:00,Saturday
0-1-y12-1.4.I,12:20:00,Friday
0-1-y12-1.4.I,12:20:00,Tuesday
0-1-y12-1.4.I,12:20:00,Wednesday
0-1-y12-1.4.I,12:20:00,Monday
0-1-y12-1.4.I,12:20:00,Sunday
0-1-y12-1.4.I,12:30:00,Thursday
0-1-y12-1.4.I,12:30:00,Saturday
0-1-y12-1.4.I,12:30:00,Friday
0-1-y12-1.4.I,12:30:00,Tuesday
0-1-y12-1.4.I,12:30:00,Wednesday
0-1-y12-1.4.I,12:30:00,Monday
0-1-y12-1.4.I,12:30:00,Sunday
0-1-y12-1.4.I,12:40:00,Thursday
0-1-y12-1.4.I,12:40:00,Saturday
0-1-y12-1.4.I,12:40:00,Friday
0-1-y12-1.4.I,12:40:00,Tuesday
0-1-y12-1.4.I,12:40:00,Wednesday
0-1-y12-1.4.I,12:40:00,Monday
0-1-y12-1.4.I,12:40:00,Sunday
0-1-y12-1.4.I,13:00:00,Thursday
0-1-y12-1.4.I,13:00:00,Saturday
0-1-y12-1.4.I,13:00:00,Friday
0-1-y12-1.4.I,13:00:00,Tuesday
0-1-y12-1.4.I,13:00:00,Wednesday
0-1-y12-1.4.I,13:00:00,Monday
0-1-y12-1.4.I,13:00:00,Sunday
0-1-y12-1.4.I,13:20:00,Thursday
0-1-y12-1.4.I,13:20:00,Saturday
0-1-y12-1.4.I,13:20:00,Friday
0-1-y12-1.4.I,13:20:00,Tuesday
0-1-y12-1.4.I,13:20:00,Wednesday
0-1-y12-1.4.I,13:20:00,Monday
0-1-y12-1.4.I,13:20:00,Sunday
0-1-y12-1.4.I,13:30:00,Thursday
0-1-y12-1.4.I,13:30:00,Saturday
0-1-y12-1.4.I,13:30:00,Friday
0-1-y12-1.4.I,13:30:00,Tuesday
0-1-y12-1.4.I,13:30:00,Wednesday
0-1-y12-1.4.I,13:30:00,Monday
0-1-y12-1.4.I,13:30:00,Sunday
0-1-y12-1.4.I,13:40:00,Thursday
0-1-y12-1.4.I,13:40:00,Saturday
0-1-y12-1.4.I,13:40:00,Friday
0-1-y12-1.4.I,13:40:00,Tuesday
0-1-y12-1.4.I,13:40:00,Wednesday
0-1-y12-1.4.I,13:40:00,Monday
0-1-y12-1.4.I,13:40:00,Sunday
0-1-y12-1.4.I,14:00:00,Thursday
0-1-y12-1.4.I,14:00:00,Saturday
0-1-y12-1.4.I,14:00:00,Friday
0-1-y12-1.4.I,14:00:00,Tuesday
0-1-y12-1.4.I,14:00:00,Wednesday
0-1-y12-1.4.I,14:00:00,Monday
0-1-y12-1.4.I,14:00:00,Sunday
0-1-y12-1.4.I,14:20:00,Thursday
0-1-y12-1.4.I,14:20:00,Saturday
0-1-y12-1.4.I,14:20:00,Friday
0-1-y12-1.4.I,14:20:00,Tuesday
0-1-y12-1.4.I,14:20:00,Wednesday
0-1-y12-1.4.I,14:20:00,Monday
0-1-y12-1.4.I,14:20:00,Sunday
0-1-y12-1.4.I,14:30:00,Thursday
0-1-y12-1.4.I,14:30:00,Saturday
0-1-y12-1.4.I,14:30:00,Friday
0-1-y12-1.4.I,14:30:00,Tuesday
0-1-y12-1.4.I,14:30:00,Wednesday
0-1-y12-1.4.I,14:30:00,Monday
0-1-y12-1.4.I,14:30:00,Sunday
0-1-y12-1.4.I,14:40:00,Thursday
0-1-y12-1.4.I,14:40:00,Saturday
0-1-y12-1.4.I,14:40:00,Friday
0-1-y12-1.4.I,14:40:00,Tuesday
0-1-y12-1.4.I,14:40:00,Wednesday
0-1-y12-1.4.I,14:40:00,Monday
0-1-y12-1.4.I,14:40:00,Sunday
0-1-y12-1.4.I,15:00:00,Thursday
0-1-y12-1.4.I,15:00:00,Saturday
0-1-y12-1.4.I,15:00:00,Friday
0-1-y12-1.4.I,15:00:00,Tuesday
0-1-y12-1.4.I,15:00:00,Wednesday
0-1-y12-1.4.I,15:00:00,Monday
0-1-y12-1.4.I,15:00:00,Sunday
0-1-y12-1.4.I,15:20:00,Thursday
0-1-y12-1.4.I,15:20:00,Saturday
0-1-y12-1.4.I,15:20:00,Friday
0-1-y12-1.4.I,15:20:00,Tuesday
0-1-y12-1.4.I,15:20:00,Wednesday
0-1-y12-1.4.I,15:20:00,Monday
0-1-y12-1.4.I,15:20:00,Sunday
0-1-y12-1.4.I,15:30:00,Thursday
0-1-y12-1.4.I,15:30:00,Saturday
0-1-y12-1.4.I,15:30:00,Friday
0-1-y12-1.4.I,15:30:00,Tuesday
0-1-y12-1.4.I,15:30:00,Wednesday
0-1-y12-1.4.I,15:30:00,Monday
0-1-y12-1.4.I,15:30:00,Sunday
0-1-y12-1.4.I,15:40:00,Thursday
